volume_ct,num_filled_ct,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status
5,5,180,NGA_2019_MSNA_HouseholdSurvey_BAMA,55,62252477,fca24691-d058-4707-98e2-d52b83bdae02,2019-07-19T18:16:50,
20,3,181,NGA_2019_MSNA_HouseholdSurvey_BAMA,55,62252477,fca24691-d058-4707-98e2-d52b83bdae02,2019-07-19T18:16:50,
20,4,182,NGA_2019_MSNA_HouseholdSurvey_BAMA,55,62252477,fca24691-d058-4707-98e2-d52b83bdae02,2019-07-19T18:16:50,
20,4,183,NGA_2019_MSNA_HouseholdSurvey_BAMA,55,62252477,fca24691-d058-4707-98e2-d52b83bdae02,2019-07-19T18:16:50,
20,4,184,NGA_2019_MSNA_HouseholdSurvey_BAMA,55,62252477,fca24691-d058-4707-98e2-d52b83bdae02,2019-07-19T18:16:50,
20,4,185,NGA_2019_MSNA_HouseholdSurvey_BAMA,55,62252477,fca24691-d058-4707-98e2-d52b83bdae02,2019-07-19T18:16:50,
20,3,186,NGA_2019_MSNA_HouseholdSurvey_BAMA,55,62252477,fca24691-d058-4707-98e2-d52b83bdae02,2019-07-19T18:16:50,
5,4,187,NGA_2019_MSNA_HouseholdSurvey_BAMA,57,62252494,9bc0cd12-79a8-43c9-8b24-30b2be809296,2019-07-19T18:17:12,
20,4,188,NGA_2019_MSNA_HouseholdSurvey_BAMA,57,62252494,9bc0cd12-79a8-43c9-8b24-30b2be809296,2019-07-19T18:17:12,
20,4,189,NGA_2019_MSNA_HouseholdSurvey_BAMA,57,62252494,9bc0cd12-79a8-43c9-8b24-30b2be809296,2019-07-19T18:17:12,
20,4,190,NGA_2019_MSNA_HouseholdSurvey_BAMA,57,62252494,9bc0cd12-79a8-43c9-8b24-30b2be809296,2019-07-19T18:17:12,
20,4,191,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
20,4,192,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
20,4,193,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
20,4,194,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
20,4,195,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
20,4,196,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
20,4,197,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
20,4,198,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
20,4,199,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
20,4,200,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
20,4,201,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
20,4,202,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
20,4,203,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
5,4,204,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
20,4,205,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
15,4,206,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
20,4,207,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
10,5,208,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
10,7,209,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
20,7,210,NGA_2019_MSNA_HouseholdSurvey_BAMA,59,62306439,a52ec559-3349-400a-8ae2-a969959af7e6,2019-07-20T16:09:01,
15,4,211,NGA_2019_MSNA_HouseholdSurvey_BAMA,60,62306448,1fd3791f-3177-4ce8-bab3-204957ed04d4,2019-07-20T16:09:06,
15,20,212,NGA_2019_MSNA_HouseholdSurvey_BAMA,60,62306448,1fd3791f-3177-4ce8-bab3-204957ed04d4,2019-07-20T16:09:06,
20,15,213,NGA_2019_MSNA_HouseholdSurvey_BAMA,60,62306448,1fd3791f-3177-4ce8-bab3-204957ed04d4,2019-07-20T16:09:06,
20,7,214,NGA_2019_MSNA_HouseholdSurvey_BAMA,60,62306448,1fd3791f-3177-4ce8-bab3-204957ed04d4,2019-07-20T16:09:06,
20,4,215,NGA_2019_MSNA_HouseholdSurvey_BAMA,60,62306448,1fd3791f-3177-4ce8-bab3-204957ed04d4,2019-07-20T16:09:06,
20,3,216,NGA_2019_MSNA_HouseholdSurvey_BAMA,61,62306455,f1b15ee2-9e91-48cf-b939-8ff4e3511e10,2019-07-20T16:09:09,
20,2,217,NGA_2019_MSNA_HouseholdSurvey_BAMA,61,62306455,f1b15ee2-9e91-48cf-b939-8ff4e3511e10,2019-07-20T16:09:09,
20,7,218,NGA_2019_MSNA_HouseholdSurvey_BAMA,62,62306458,877dadcb-a710-4b43-9a9c-3ec556585552,2019-07-20T16:09:10,
15,4,219,NGA_2019_MSNA_HouseholdSurvey_BAMA,62,62306458,877dadcb-a710-4b43-9a9c-3ec556585552,2019-07-20T16:09:10,
20,7,220,NGA_2019_MSNA_HouseholdSurvey_BAMA,62,62306458,877dadcb-a710-4b43-9a9c-3ec556585552,2019-07-20T16:09:10,
15,4,221,NGA_2019_MSNA_HouseholdSurvey_BAMA,62,62306458,877dadcb-a710-4b43-9a9c-3ec556585552,2019-07-20T16:09:10,
20,2,222,NGA_2019_MSNA_HouseholdSurvey_BAMA,63,62306460,8dd673e7-b541-4112-85f4-97f7a16ee857,2019-07-20T16:09:11,
20,2,223,NGA_2019_MSNA_HouseholdSurvey_BAMA,63,62306460,8dd673e7-b541-4112-85f4-97f7a16ee857,2019-07-20T16:09:11,
20,2,224,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,225,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,226,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,227,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,228,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,229,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,230,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,231,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,232,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,233,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,234,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,235,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,236,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,237,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,238,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,239,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,240,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,241,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,242,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,2,243,NGA_2019_MSNA_HouseholdSurvey_BAMA,64,62306462,679b520f-5c10-4436-b14c-fb97e97ac9e3,2019-07-20T16:09:13,
20,3,244,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,245,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,246,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,247,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,248,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,249,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,250,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,251,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,252,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,253,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,254,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,255,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,256,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,257,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,258,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,259,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,260,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,261,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,262,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
20,3,263,NGA_2019_MSNA_HouseholdSurvey_BAMA,65,62306467,8bf9d89b-af7a-4e36-9cb8-b6de9a22be9d,2019-07-20T16:09:15,
15,7,264,NGA_2019_MSNA_HouseholdSurvey_BAMA,66,62306471,3a3744a3-1313-458c-9374-707ec265f699,2019-07-20T16:09:17,
20,7,265,NGA_2019_MSNA_HouseholdSurvey_BAMA,66,62306471,3a3744a3-1313-458c-9374-707ec265f699,2019-07-20T16:09:17,
20,1,266,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,267,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,268,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,269,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,270,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,271,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,272,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,273,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,274,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,275,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,276,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,277,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,278,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,279,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,280,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,281,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,282,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,283,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,284,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,1,285,NGA_2019_MSNA_HouseholdSurvey_BAMA,67,62306472,4b7dfa1f-08d1-47fd-97ad-9bf3814bf3b2,2019-07-20T16:09:17,
20,3,286,NGA_2019_MSNA_HouseholdSurvey_BAMA,68,62306625,deaeb99c-4c00-4acc-9a01-e362d622abc1,2019-07-20T16:11:46,
25,6,287,NGA_2019_MSNA_HouseholdSurvey_BAMA,68,62306625,deaeb99c-4c00-4acc-9a01-e362d622abc1,2019-07-20T16:11:46,
5,7,288,NGA_2019_MSNA_HouseholdSurvey_BAMA,68,62306625,deaeb99c-4c00-4acc-9a01-e362d622abc1,2019-07-20T16:11:46,
20,10,289,NGA_2019_MSNA_HouseholdSurvey_BAMA,69,62306727,06d69c93-d8c9-4459-ad2b-bdb77338cc13,2019-07-20T16:14:04,
25,4,290,NGA_2019_MSNA_HouseholdSurvey_BAMA,69,62306727,06d69c93-d8c9-4459-ad2b-bdb77338cc13,2019-07-20T16:14:04,
15,3,291,NGA_2019_MSNA_HouseholdSurvey_BAMA,69,62306727,06d69c93-d8c9-4459-ad2b-bdb77338cc13,2019-07-20T16:14:04,
20,14,292,NGA_2019_MSNA_HouseholdSurvey_BAMA,70,62306739,db76877e-15a6-49e7-a637-71301e805c4f,2019-07-20T16:14:13,
25,5,293,NGA_2019_MSNA_HouseholdSurvey_BAMA,70,62306739,db76877e-15a6-49e7-a637-71301e805c4f,2019-07-20T16:14:13,
20,6,294,NGA_2019_MSNA_HouseholdSurvey_BAMA,71,62306743,f77e6aa8-4f11-4a74-884e-a01b37e4a494,2019-07-20T16:14:20,
15,2,295,NGA_2019_MSNA_HouseholdSurvey_BAMA,71,62306743,f77e6aa8-4f11-4a74-884e-a01b37e4a494,2019-07-20T16:14:20,
20,2,296,NGA_2019_MSNA_HouseholdSurvey_BAMA,72,62308381,99770b6b-b6d8-43ff-ba7c-3ac876399d8d,2019-07-20T16:35:40,
20,2,297,NGA_2019_MSNA_HouseholdSurvey_BAMA,72,62308381,99770b6b-b6d8-43ff-ba7c-3ac876399d8d,2019-07-20T16:35:40,
20,2,298,NGA_2019_MSNA_HouseholdSurvey_BAMA,72,62308381,99770b6b-b6d8-43ff-ba7c-3ac876399d8d,2019-07-20T16:35:40,
20,2,299,NGA_2019_MSNA_HouseholdSurvey_BAMA,72,62308381,99770b6b-b6d8-43ff-ba7c-3ac876399d8d,2019-07-20T16:35:40,
10,4,300,NGA_2019_MSNA_HouseholdSurvey_BAMA,73,62308385,dcc232cd-5276-4b3f-b1e4-b4bfad7b12e9,2019-07-20T16:35:45,
10,4,301,NGA_2019_MSNA_HouseholdSurvey_BAMA,73,62308385,dcc232cd-5276-4b3f-b1e4-b4bfad7b12e9,2019-07-20T16:35:45,
10,4,302,NGA_2019_MSNA_HouseholdSurvey_BAMA,73,62308385,dcc232cd-5276-4b3f-b1e4-b4bfad7b12e9,2019-07-20T16:35:45,
10,4,303,NGA_2019_MSNA_HouseholdSurvey_BAMA,73,62308385,dcc232cd-5276-4b3f-b1e4-b4bfad7b12e9,2019-07-20T16:35:45,
20,2,304,NGA_2019_MSNA_HouseholdSurvey_BAMA,74,62308386,405fce13-0c19-4d6c-b5ef-c478d27bc7ad,2019-07-20T16:35:47,
20,2,305,NGA_2019_MSNA_HouseholdSurvey_BAMA,74,62308386,405fce13-0c19-4d6c-b5ef-c478d27bc7ad,2019-07-20T16:35:47,
20,2,306,NGA_2019_MSNA_HouseholdSurvey_BAMA,74,62308386,405fce13-0c19-4d6c-b5ef-c478d27bc7ad,2019-07-20T16:35:47,
20,2,307,NGA_2019_MSNA_HouseholdSurvey_BAMA,74,62308386,405fce13-0c19-4d6c-b5ef-c478d27bc7ad,2019-07-20T16:35:47,
20,2,308,NGA_2019_MSNA_HouseholdSurvey_BAMA,74,62308386,405fce13-0c19-4d6c-b5ef-c478d27bc7ad,2019-07-20T16:35:47,
20,2,309,NGA_2019_MSNA_HouseholdSurvey_BAMA,74,62308386,405fce13-0c19-4d6c-b5ef-c478d27bc7ad,2019-07-20T16:35:47,
20,2,310,NGA_2019_MSNA_HouseholdSurvey_BAMA,74,62308386,405fce13-0c19-4d6c-b5ef-c478d27bc7ad,2019-07-20T16:35:47,
20,2,311,NGA_2019_MSNA_HouseholdSurvey_BAMA,74,62308386,405fce13-0c19-4d6c-b5ef-c478d27bc7ad,2019-07-20T16:35:47,
20,3,312,NGA_2019_MSNA_HouseholdSurvey_BAMA,75,62308388,2e484373-ad6f-4853-aeb9-33ea706d34f5,2019-07-20T16:35:48,
20,3,313,NGA_2019_MSNA_HouseholdSurvey_BAMA,75,62308388,2e484373-ad6f-4853-aeb9-33ea706d34f5,2019-07-20T16:35:48,
20,3,314,NGA_2019_MSNA_HouseholdSurvey_BAMA,75,62308388,2e484373-ad6f-4853-aeb9-33ea706d34f5,2019-07-20T16:35:48,
15,2,315,NGA_2019_MSNA_HouseholdSurvey_BAMA,76,62308390,a3fec6ca-461a-4cbb-95e6-8af29049e1d7,2019-07-20T16:35:51,
15,2,316,NGA_2019_MSNA_HouseholdSurvey_BAMA,76,62308390,a3fec6ca-461a-4cbb-95e6-8af29049e1d7,2019-07-20T16:35:51,
30,2,317,NGA_2019_MSNA_HouseholdSurvey_BAMA,76,62308390,a3fec6ca-461a-4cbb-95e6-8af29049e1d7,2019-07-20T16:35:51,
25,10,318,NGA_2019_MSNA_HouseholdSurvey_BAMA,82,62308504,bbcaf743-2dd8-46d5-bfd3-96a75aa8eb49,2019-07-20T16:37:48,
20,3,319,NGA_2019_MSNA_HouseholdSurvey_BAMA,82,62308504,bbcaf743-2dd8-46d5-bfd3-96a75aa8eb49,2019-07-20T16:37:48,
20,7,320,NGA_2019_MSNA_HouseholdSurvey_BAMA,83,62308519,d03bf213-fbab-4a54-b9db-b1e87ecdde79,2019-07-20T16:38:05,
20,7,321,NGA_2019_MSNA_HouseholdSurvey_BAMA,83,62308519,d03bf213-fbab-4a54-b9db-b1e87ecdde79,2019-07-20T16:38:05,
20,4,322,NGA_2019_MSNA_HouseholdSurvey_BAMA,83,62308519,d03bf213-fbab-4a54-b9db-b1e87ecdde79,2019-07-20T16:38:05,
20,14,323,NGA_2019_MSNA_HouseholdSurvey_BAMA,84,62308536,e67f230a-bce4-4b37-b52f-49c9f4065011,2019-07-20T16:38:26,
20,3,324,NGA_2019_MSNA_HouseholdSurvey_BAMA,85,62308538,cedaaf0b-0cc4-4008-95ee-063413abf079,2019-07-20T16:38:28,
20,3,325,NGA_2019_MSNA_HouseholdSurvey_BAMA,85,62308538,cedaaf0b-0cc4-4008-95ee-063413abf079,2019-07-20T16:38:28,
20,4,326,NGA_2019_MSNA_HouseholdSurvey_BAMA,86,62308542,7f6de0dc-e402-4872-a474-21ed7971303b,2019-07-20T16:38:30,
20,4,327,NGA_2019_MSNA_HouseholdSurvey_BAMA,87,62308552,95c3ee49-e346-48b0-9a5d-70d659b6489f,2019-07-20T16:38:36,
20,1,328,NGA_2019_MSNA_HouseholdSurvey_BAMA,88,62308569,4c954213-0539-495c-8f82-4fb01649f499,2019-07-20T16:38:44,
25,4,329,NGA_2019_MSNA_HouseholdSurvey_BAMA,89,62308612,9ab833b8-b573-47a5-b285-6e233fb576bf,2019-07-20T16:39:32,
10,4,330,NGA_2019_MSNA_HouseholdSurvey_BAMA,89,62308612,9ab833b8-b573-47a5-b285-6e233fb576bf,2019-07-20T16:39:32,
20,5,331,NGA_2019_MSNA_HouseholdSurvey_BAMA,90,62308661,2c338abb-7be2-41f6-9a3d-28973b1db623,2019-07-20T16:40:47,
5,5,332,NGA_2019_MSNA_HouseholdSurvey_BAMA,90,62308661,2c338abb-7be2-41f6-9a3d-28973b1db623,2019-07-20T16:40:47,
10,5,333,NGA_2019_MSNA_HouseholdSurvey_BAMA,91,62308666,d1be2a0a-034d-42f3-b65b-7115f318e1ce,2019-07-20T16:40:57,
5,5,334,NGA_2019_MSNA_HouseholdSurvey_BAMA,91,62308666,d1be2a0a-034d-42f3-b65b-7115f318e1ce,2019-07-20T16:40:57,
25,8,335,NGA_2019_MSNA_HouseholdSurvey_BAMA,92,62308685,946f7f10-6554-45e4-a24a-fcdabe6f538a,2019-07-20T16:41:06,
25,8,336,NGA_2019_MSNA_HouseholdSurvey_BAMA,93,62308704,b2a035ce-e392-4429-9cc5-440d6e2ad7ca,2019-07-20T16:41:16,
25,4,337,NGA_2019_MSNA_HouseholdSurvey_BAMA,94,62308724,6b8fc753-c1b7-4609-8c8b-2d4dc643e642,2019-07-20T16:41:41,
20,5,338,NGA_2019_MSNA_HouseholdSurvey_BAMA,95,62308726,f2b5bd98-1c94-4c4e-8233-ab168076e6de,2019-07-20T16:41:45,
25,5,339,NGA_2019_MSNA_HouseholdSurvey_BAMA,96,62308728,3a4dad38-17e8-40ac-ac54-b9ab814ff74a,2019-07-20T16:41:47,
20,4,340,NGA_2019_MSNA_HouseholdSurvey_BAMA,97,62308732,ae2111e3-5bea-4339-991c-c12838da0870,2019-07-20T16:41:49,
20,5,341,NGA_2019_MSNA_HouseholdSurvey_BAMA,98,62308770,73d99cae-c0a0-4ff7-bf01-a28a2322b422,2019-07-20T16:43:17,
20,2,342,NGA_2019_MSNA_HouseholdSurvey_BAMA,99,62308794,be91f604-d58c-4a79-95c3-f312da68a88b,2019-07-20T16:43:50,
20,2,343,NGA_2019_MSNA_HouseholdSurvey_BAMA,100,62308797,ec5f55cc-623a-4d98-8f98-91cf6f375d16,2019-07-20T16:43:56,
20,2,344,NGA_2019_MSNA_HouseholdSurvey_BAMA,100,62308797,ec5f55cc-623a-4d98-8f98-91cf6f375d16,2019-07-20T16:43:56,
20,1,345,NGA_2019_MSNA_HouseholdSurvey_BAMA,101,62308803,fbaf33c7-0a11-450d-9f9c-4c637d39a297,2019-07-20T16:44:05,
20,2,346,NGA_2019_MSNA_HouseholdSurvey_BAMA,102,62308807,fdef9f07-dd26-4ee4-af48-55e662b13525,2019-07-20T16:44:13,
20,1,347,NGA_2019_MSNA_HouseholdSurvey_BAMA,103,62308809,267cb510-c9c2-4175-a489-b7f64e9376a2,2019-07-20T16:44:18,
25,4,348,NGA_2019_MSNA_HouseholdSurvey_BAMA,104,62308953,8d6df217-c81d-4835-ad28-8b2f07c14fa5,2019-07-20T16:48:05,
15,6,349,NGA_2019_MSNA_HouseholdSurvey_BAMA,104,62308953,8d6df217-c81d-4835-ad28-8b2f07c14fa5,2019-07-20T16:48:05,
20,3,350,NGA_2019_MSNA_HouseholdSurvey_BAMA,105,62308954,ed1e5691-2624-4984-84e2-075922ce004c,2019-07-20T16:48:07,
20,2,351,NGA_2019_MSNA_HouseholdSurvey_BAMA,106,62308957,9fa61f29-2c82-4655-b8fc-8ef8b9324a6d,2019-07-20T16:48:12,
